,Date,pAgro,pConsump,pFincial,pIndus,pResourc,pService,pTech,pPropcon,oAgro,oConsump,oFincial,oIndus,oResourc,oService,oTech,oPropcon,hAgro,hConsump,hFincial,hIndus,hResourc,hService,hTech,hPropcon,lAgro,lConsump,lFincial,lIndus,lResourc,lService,lTech,lPropcon,c%Agro,c%Consump,c%Fincial,c%Indus,c%Resourc,c%Service,c%Tech,c%Propcon,vmAgro,vmConsump,vmFincial,vmIndus,vmResourc,vmService,vmTech,vmPropcon,pSET,oSET,hSET,lSET,c%SET,vmSET,pSTARK,oSTARK,hSTARK,lSTARK,c%STARK,vmSTARK,flucAgro,flucConsump,flucFincial,flucIndus,flucResourc,flucService,flucTech,flucPropcon,flucSTARK
1498,05/04/2017,477.39,156.03,191.72,,182.78,434.6,175.98,144.33,475.41,155.87,190.0,,182.08,432.24,175.82,143.88,478.39,156.41,191.73,,183.04,435.81,176.35,144.52,473.9,155.62,190.0,,182.08,431.62,175.21,143.46,0.08%,0.13%,1.03%,,0.43%,0.94%,0.18%,0.36%,0.18669,0.04741,0.28812,,0.41929,0.80929,0.18922,0.91564,"1,573.05","1,565.77","1,574.38","1,565.59",0.57%,7140.0,1.66,1.67,1.67,1.66,0.00%,0.0132,0.95,0.51,0.91,,0.53,0.97,0.65,0.74,0.6
1499,05/03/2017,477.03,155.82,189.77,,182.0,430.54,175.66,143.81,476.74,155.55,189.95,,181.94,431.95,175.32,144.07,479.01,156.4,190.84,,182.46,433.09,176.44,144.47,475.37,155.46,189.77,,181.54,430.42,175.26,143.22,0.05%,0.09%,0.05%,,0.06%,-0.18%,0.25%,-0.08%,0.16645,0.09348,0.28924,,0.9044,0.42126,0.18054,0.65303,"1,564.12","1,565.66","1,569.51","1,563.20",0.00%,5950.0,1.66,1.67,1.7,1.66,0.00%,0.0557,0.77,0.6,0.56,,0.51,0.62,0.67,0.87,2.41
1500,05/02/2017,476.79,155.68,189.67,,181.89,431.33,175.22,143.92,478.68,154.78,189.91,,182.75,430.57,174.88,144.46,479.35,155.96,190.87,,183.13,432.57,175.91,144.74,475.85,154.78,189.47,,181.89,429.51,174.29,143.39,-0.22%,0.23%,-0.19%,,-0.70%,0.36%,0.43%,-0.34%,0.14725,0.04092,0.32747,,0.38671,0.32235,0.22353,0.83035,"1,564.12","1,566.59","1,570.07","1,563.91",-0.14%,6040.0,1.66,1.66,1.67,1.66,0.00%,0.144,0.74,0.76,0.74,,0.68,0.71,0.93,0.94,0.6
1501,04/28/2017,477.82,155.33,190.04,,183.18,429.78,174.47,144.41,475.67,156.58,188.96,,183.96,431.75,173.97,145.0,478.41,156.65,190.04,,184.08,431.99,174.84,145.13,474.22,154.87,188.69,,182.89,428.65,173.77,143.82,0.47%,-0.75%,0.64%,,-0.15%,-0.26%,0.43%,-0.43%,0.13943,0.06373,0.35156,,0.90023,0.52751,0.47821,0.69215,"1,566.32","1,568.56","1,569.12","1,562.82",-0.03%,7150.0,1.66,1.66,1.7,1.66,0.00%,0.4003,0.88,1.15,0.72,,0.65,0.78,0.62,0.91,2.41
1502,04/27/2017,475.6,156.51,188.83,,183.46,430.92,173.73,145.03,475.66,156.45,189.73,,182.98,431.71,173.07,144.96,477.53,157.07,189.9,,184.01,432.11,174.34,145.29,473.9,156.29,188.77,,182.67,430.1,172.84,144.38,0.03%,0.06%,-0.37%,,0.20%,-0.36%,0.18%,0.06%,0.1149,0.0335,0.30551,,1.16,0.40112,0.35325,0.62622,"1,566.77","1,566.83","1,569.36","1,563.58",-0.04%,7650.0,1.66,1.66,1.71,1.66,0.00%,0.2858,0.77,0.5,0.6,,0.73,0.47,0.87,0.63,3.01
1503,04/26/2017,475.47,156.41,189.54,,183.1,432.49,173.42,144.95,475.12,156.52,188.92,,182.88,431.01,173.4,143.84,477.63,156.86,189.97,,183.33,432.89,173.67,145.37,473.78,156.19,188.27,,181.86,430.09,172.2,143.61,0.26%,-0.14%,0.31%,,0.17%,0.28%,0.03%,0.83%,0.12797,0.06698,0.33665,,0.98388,0.45257,0.19272,0.81299,"1,567.47","1,562.32","1,569.10","1,559.64",0.33%,9310.0,1.66,1.67,1.68,1.66,-0.60%,0.1256,0.81,0.43,0.9,,0.81,0.65,0.85,1.23,1.2
1504,04/25/2017,474.25,156.63,188.95,,182.79,431.29,173.37,143.76,475.36,157.44,189.34,,183.13,432.97,174.14,144.65,478.71,157.84,189.61,,183.65,433.82,174.55,144.78,471.6,155.86,187.64,,181.59,428.12,172.06,143.05,0.08%,-0.48%,-0.11%,,0.09%,-0.17%,-0.18%,-0.63%,0.2141,0.15721,0.33646,,1.22,0.69668,0.28574,0.97751,"1,562.27","1,567.50","1,569.90","1,553.44",-0.15%,9230.0,1.67,1.68,1.69,1.67,-0.60%,0.0184,1.51,1.27,1.05,,1.13,1.33,1.45,1.21,1.2
1505,04/24/2017,473.85,157.39,189.15,,182.63,432.01,173.68,144.67,478.67,158.02,190.53,,183.97,432.36,173.97,145.05,479.57,158.09,190.8,,184.1,433.67,174.39,145.25,471.83,157.08,188.26,,182.57,431.14,173.12,144.18,-1.01%,0.17%,-1.09%,,-0.31%,0.02%,-0.20%,-0.12%,0.23835,0.16171,0.27116,,1.36,0.51485,0.29561,0.88526,"1,564.66","1,571.16","1,572.77","1,562.20",-0.34%,8510.0,1.68,1.69,1.7,1.67,0.00%,0.0807,1.64,0.64,1.35,,0.84,0.59,0.73,0.74,1.8
1506,04/21/2017,478.67,157.13,191.23,,183.2,431.92,174.03,144.84,478.57,157.43,190.5,,183.37,432.33,174.65,144.93,481.16,157.73,191.45,,183.78,433.81,175.4,145.27,476.03,156.95,190.1,,182.77,430.56,174.02,144.12,0.00%,0.10%,0.26%,,0.22%,0.28%,-0.08%,0.27%,0.16746,0.0458,0.30048,,1.13,0.56292,0.18308,0.76634,"1,570.02","1,569.90","1,573.39","1,567.55",0.24%,8310.0,1.68,1.71,1.71,1.67,0.00%,0.0662,1.08,0.5,0.71,,0.55,0.75,0.79,0.8,2.4
1507,04/20/2017,478.65,156.97,190.73,,182.79,430.72,174.17,144.45,479.54,156.59,190.39,,183.45,430.98,173.26,144.71,480.42,157.27,191.7,,183.75,433.59,174.87,145.47,476.6,156.47,189.96,,182.46,430.26,172.87,144.45,-0.21%,0.16%,-0.05%,,-0.25%,0.03%,0.69%,-0.41%,0.13109,0.06219,0.70193,,1.19,0.53494,0.17917,0.87748,"1,566.28","1,566.70","1,572.90","1,565.67",-0.06%,9980.0,1.68,1.65,1.69,1.65,1.20%,0.1193,0.8,0.51,0.92,,0.71,0.77,1.16,0.71,2.42
1508,04/19/2017,479.68,156.72,190.83,,183.25,430.6,172.98,145.04,482.18,156.23,194.95,,183.0,430.87,173.32,145.04,482.72,156.77,195.34,,183.9,432.11,173.89,145.21,478.11,156.03,190.83,,182.6,429.73,172.59,144.43,-0.44%,0.30%,-2.37%,,0.25%,-0.11%,-0.44%,0.17%,0.1577,0.05948,1.03,,1.47,0.50661,0.18094,0.82462,"1,567.19","1,573.88","1,575.11","1,567.03",-0.46%,8960.0,1.66,1.66,1.7,1.65,0.00%,0.1622,0.96,0.47,2.36,,0.71,0.55,0.75,0.54,3.03
1509,04/18/2017,481.81,156.25,195.47,,182.8,431.09,173.75,144.79,483.5,156.34,196.51,,183.69,431.5,174.98,144.96,486.47,156.81,196.92,,184.22,432.99,175.47,145.49,481.75,155.82,195.32,,182.78,430.43,173.61,144.39,-0.10%,0.10%,-0.22%,,-0.21%,0.09%,-0.52%,0.11%,0.10779,0.06852,0.65375,,0.39043,0.43081,0.14866,1.04,"1,574.42","1,579.62","1,583.78","1,574.42",-0.09%,7340.0,1.66,1.66,1.68,1.66,0.00%,0.0744,0.98,0.64,0.82,,0.79,0.59,1.07,0.76,1.2
1510,04/17/2017,482.31,156.1,195.9,,183.18,430.71,174.66,144.63,485.31,156.91,196.81,,184.43,433.0,175.68,146.04,485.44,156.92,196.91,,184.63,433.35,175.68,146.07,481.16,155.95,195.6,,183.18,429.77,174.21,144.25,-0.74%,-0.56%,-0.75%,,-1.07%,-0.77%,-0.79%,-1.00%,0.13316,0.08664,0.25276,,0.41929,0.40363,0.16802,1.05,"1,575.91","1,585.78","1,585.96","1,574.80",-0.85%,6430.0,1.66,1.66,1.69,1.66,0.00%,0.3852,0.89,0.62,0.67,,0.79,0.83,0.84,1.26,1.81
1511,04/12/2017,485.93,156.98,197.38,,185.17,434.04,176.05,146.09,485.98,156.31,197.25,,184.27,432.32,175.32,145.91,487.6,156.98,197.9,,185.18,434.04,176.65,146.39,482.37,156.23,196.97,,184.0,431.43,174.96,145.33,-0.08%,0.46%,0.25%,,0.65%,0.54%,0.64%,0.19%,0.17709,0.0397,0.37379,,0.42537,0.38731,0.14624,0.93063,"1,589.50","1,584.97","1,589.50","1,584.40",0.42%,5860.0,1.66,1.67,1.69,1.65,-0.60%,0.2501,1.08,0.48,0.47,,0.64,0.6,0.97,0.73,2.42
1512,04/11/2017,486.3,156.26,196.88,,183.97,431.71,174.93,145.81,484.81,155.49,196.06,,183.56,434.27,174.61,145.96,487.65,156.26,197.3,,184.21,434.37,175.76,146.38,484.05,155.44,195.59,,183.01,431.65,174.51,145.47,0.03%,0.42%,0.57%,,0.39%,-0.49%,0.32%,-0.14%,0.13542,0.03515,0.28658,,0.56035,0.49541,0.24205,0.88411,"1,582.78","1,582.51","1,585.93","1,579.96",0.10%,6310.0,1.67,1.71,1.71,1.67,0.00%,0.2377,0.74,0.53,0.87,,0.66,0.63,0.72,0.63,2.4
1513,04/10/2017,486.13,155.61,195.77,,183.26,433.85,174.37,146.02,484.68,155.55,195.88,,182.74,434.57,174.28,146.02,486.13,156.0,196.1,,183.72,434.85,175.05,146.43,481.92,155.44,195.18,,182.39,432.62,173.75,145.13,-0.17%,0.14%,-0.14%,,0.26%,-0.40%,-0.30%,-0.03%,0.13243,0.08057,0.23026,,0.60533,0.44511,0.14382,0.69906,"1,581.19","1,580.96","1,583.04","1,576.99",-0.15%,6510.0,1.67,1.67,1.74,1.67,0.00%,2.24,0.87,0.36,0.47,,0.73,0.52,0.75,0.9,4.19
1514,04/07/2017,486.95,155.39,196.05,,182.79,435.59,174.9,146.07,486.72,155.97,195.14,,182.97,434.67,174.38,145.31,487.56,156.29,196.25,,183.33,435.6,175.47,146.25,483.58,155.34,194.63,,182.19,433.19,173.76,144.61,0.06%,-0.39%,0.14%,,0.07%,0.03%,0.07%,0.34%,0.17897,0.08134,0.27634,,0.54142,0.55002,0.21982,0.90357,"1,583.53","1,580.16","1,583.88","1,575.44",0.09%,9950.0,1.67,1.68,1.69,1.67,0.00%,0.2072,0.82,0.61,0.83,,0.63,0.56,0.98,1.13,1.2
1515,04/05/2017,486.68,156.0,195.78,,182.66,435.47,174.78,145.58,487.94,156.33,195.53,,184.05,437.57,174.07,145.28,489.41,156.54,196.06,,184.09,438.27,175.1,145.8,485.2,155.89,195.1,,182.11,434.03,173.58,144.72,-0.06%,-0.12%,0.29%,,-0.56%,-0.37%,-0.37%,0.39%,0.20141,0.05775,0.23576,,1.26,0.4604,0.31736,1.15,"1,582.12","1,584.64","1,585.46","1,577.36",-0.11%,7980.0,1.67,1.67,1.71,1.66,0.00%,0.2587,0.87,0.42,0.49,,1.09,0.98,0.88,0.75,3.01
1516,04/04/2017,486.95,156.19,195.22,,183.68,437.09,175.43,145.02,487.47,155.61,195.25,,183.07,433.21,176.37,144.73,488.36,156.33,195.65,,184.01,437.34,176.56,145.33,485.31,155.34,194.33,,183.02,432.58,175.03,144.35,0.00%,0.53%,-0.01%,,0.45%,1.07%,-0.74%,-0.22%,0.1011,0.13103,0.29321,,0.61691,0.39593,0.37126,1.46,"1,583.82","1,580.53","1,586.04","1,579.07",0.19%,11660.0,1.67,1.67,1.75,1.64,1.21%,1.77,0.63,0.64,0.68,,0.54,1.1,0.87,0.68,6.71
1517,04/03/2017,486.95,155.36,195.24,,182.85,432.46,176.74,145.34,485.39,155.47,194.55,,181.71,431.68,178.4,145.44,487.41,155.76,195.57,,183.54,433.93,178.79,145.59,483.47,155.26,194.43,,181.53,431.58,176.61,144.89,0.36%,0.02%,0.45%,,1.03%,0.33%,-0.78%,0.28%,0.10344,0.03159,0.33924,,0.4467,0.48351,0.23084,1.23,"1,580.86","1,578.48","1,583.55","1,577.78",0.37%,7450.0,1.65,1.66,1.7,1.65,0.00%,0.417,0.81,0.32,0.59,,1.11,0.54,1.23,0.48,3.03
1518,03/31/2017,485.19,155.33,194.37,,180.99,431.03,178.13,144.93,486.27,155.82,195.02,,183.08,432.63,178.48,145.57,487.76,155.93,195.14,,183.21,433.22,179.04,145.85,483.21,155.28,194.09,,180.8,430.22,177.77,144.76,-0.21%,-0.17%,-0.15%,,-0.65%,-0.36%,-0.25%,-0.12%,0.17081,0.10554,0.42577,,0.28727,0.43641,0.66643,2.34,"1,575.11","1,582.98","1,584.96","1,574.71",-0.30%,9070.0,1.65,1.66,1.66,1.64,0.00%,0.1226,0.94,0.42,0.54,,1.33,0.7,0.71,0.75,1.22
1519,03/30/2017,486.22,155.59,194.67,,182.17,432.6,178.57,145.11,486.2,155.15,194.69,,182.13,431.1,177.45,144.67,489.38,155.78,195.01,,182.89,433.5,179.35,145.69,482.88,155.1,193.88,,181.57,430.3,177.1,144.48,0.16%,0.34%,0.10%,,0.22%,0.21%,0.74%,0.39%,0.21105,0.07371,0.75375,,0.39941,0.74443,0.42341,2.11,"1,579.88","1,576.18","1,584.73","1,574.14",0.31%,9290.0,1.65,1.69,1.69,1.65,-1.79%,0.1872,1.35,0.44,0.58,,0.73,0.74,1.27,0.84,2.42
1520,03/29/2017,485.46,155.06,194.47,,181.77,431.68,177.25,144.55,487.01,155.44,194.64,,181.79,431.74,177.8,144.56,487.33,155.73,195.27,,182.47,433.06,178.32,144.89,484.14,155.06,194.01,,181.37,430.61,176.86,144.06,-0.03%,-0.21%,0.00%,,-0.71%,0.04%,-0.36%,0.06%,0.23943,0.13713,0.58628,,0.39539,0.53705,0.36978,2.08,"1,574.97","1,575.78","1,579.59","1,573.06",-0.11%,7630.0,1.68,1.65,1.7,1.62,1.82%,0.5833,0.66,0.43,0.65,,0.61,0.57,0.83,0.58,4.94
1521,03/28/2017,485.62,155.39,194.47,,183.07,431.52,177.89,144.47,484.39,154.75,194.82,,183.1,430.26,176.07,144.07,487.3,156.2,195.62,,183.8,432.3,177.89,144.66,482.57,154.63,194.2,,182.55,429.6,175.88,143.67,0.18%,0.39%,0.04%,,0.22%,0.54%,1.22%,0.42%,0.20228,0.08588,0.45333,,0.3225,0.72008,0.25099,2.1,"1,576.72","1,573.36","1,579.59","1,572.06",0.40%,7880.0,1.65,1.68,1.69,1.65,0.00%,0.1928,0.98,1.02,0.73,,0.68,0.63,1.14,0.69,2.42
1522,03/27/2017,484.77,154.78,194.4,,182.66,429.19,175.75,143.87,484.83,154.89,194.4,,183.19,430.01,176.46,144.02,486.32,154.93,195.04,,183.82,431.51,176.46,144.48,483.06,154.36,194.05,,182.35,428.74,175.23,143.27,-0.41%,-0.44%,0.01%,,-0.44%,-0.08%,0.02%,-0.16%,0.14855,0.08759,0.2679,,0.25903,0.54138,0.23267,1.52,"1,570.50","1,573.67","1,576.12","1,568.48",-0.19%,6540.0,1.65,1.67,1.69,1.65,-1.20%,0.3098,0.67,0.37,0.51,,0.81,0.65,0.7,0.84,2.42
1523,03/24/2017,486.76,155.46,194.38,,183.46,429.55,175.72,144.1,484.17,155.65,193.9,,182.59,429.3,174.79,143.62,487.19,156.32,194.65,,183.73,431.41,176.4,144.15,481.93,155.16,193.51,,182.19,428.84,174.42,142.85,0.47%,-0.08%,0.34%,,0.80%,-0.20%,0.58%,0.24%,0.19335,0.1567,0.36074,,0.27162,0.57019,0.25785,0.94776,"1,573.51","1,569.21","1,575.39","1,566.60",0.31%,6800.0,1.67,1.66,1.77,1.65,1.83%,1.56,1.09,0.75,0.59,,0.85,0.6,1.14,0.91,7.27
1524,03/23/2017,484.47,155.58,193.72,,182.0,430.4,174.71,143.76,486.73,155.62,193.6,,183.44,429.18,175.22,144.01,487.55,156.02,194.21,,183.52,431.04,175.87,144.12,483.08,155.18,193.16,,181.94,429.05,174.6,143.12,0.12%,0.08%,0.51%,,-0.49%,0.42%,0.22%,0.06%,0.28742,0.0713,0.37457,,0.30991,0.52407,0.20711,0.98471,"1,568.72","1,571.48","1,573.25","1,567.42",0.13%,6960.0,1.64,1.65,1.68,1.63,-0.61%,0.2145,0.93,0.54,0.54,,0.87,0.46,0.73,0.7,3.07
1525,03/22/2017,483.91,155.45,192.74,,182.89,428.62,174.32,143.67,474.06,155.41,193.03,,182.24,426.83,174.07,143.45,485.18,156.09,193.64,,183.57,429.69,175.23,144.03,472.91,155.18,192.38,,181.76,426.3,173.54,142.87,1.57%,-0.17%,-0.73%,,-0.16%,0.00%,-0.48%,-0.14%,0.30996,0.10324,0.24357,,0.54157,0.62762,0.25756,0.7647,"1,566.66","1,561.25","1,569.99","1,558.00",-0.14%,8640.0,1.65,1.7,1.7,1.64,-2.94%,0.7304,2.59,0.59,0.65,,1.0,0.8,0.97,0.81,3.66
1526,03/21/2017,476.43,155.72,194.16,,183.18,428.61,175.16,143.87,478.85,155.51,193.66,,182.17,428.39,174.72,143.85,479.44,155.75,194.47,,183.86,430.23,175.77,144.09,475.22,155.17,193.37,,181.82,427.71,174.0,143.01,-0.38%,0.36%,0.21%,,0.88%,0.16%,0.61%,-0.06%,0.24314,0.27965,0.2711,,0.45597,0.75758,0.47658,0.72303,"1,568.78","1,566.00","1,571.74","1,564.06",0.34%,8480.0,1.7,1.7,1.75,1.69,0.59%,2.13,0.89,0.37,0.57,,1.12,0.59,1.02,0.76,3.55
1527,03/20/2017,478.24,155.16,193.75,,181.58,427.91,174.1,143.95,476.4,153.97,193.95,,182.27,426.83,174.35,144.34,478.98,155.19,194.64,,182.71,429.46,175.69,144.43,475.13,153.41,193.36,,181.31,426.33,173.7,143.49,0.74%,1.49%,-0.12%,,0.19%,0.42%,-0.01%,-0.02%,0.28651,0.5928,0.31357,,0.22048,0.61842,0.27836,0.93949,"1,563.54","1,564.43","1,568.29","1,561.79",0.16%,7690.0,1.69,1.7,1.77,1.69,0.00%,6.33,0.81,1.16,0.66,,0.77,0.73,1.15,0.66,4.73
1528,03/17/2017,474.75,152.88,193.98,,181.24,426.1,174.12,143.98,474.47,153.57,193.58,,181.5,424.99,173.83,144.04,476.89,154.37,193.98,,181.72,426.8,174.72,144.29,472.91,151.96,192.3,,180.64,424.15,173.5,143.27,0.30%,-0.36%,0.32%,,0.05%,0.54%,0.38%,0.10%,0.23852,1.02,0.40631,,0.42526,0.79566,0.36152,1.44,"1,560.98","1,559.97","1,562.82","1,554.49",0.25%,9520.0,1.69,1.73,1.74,1.65,-2.87%,2.48,0.84,1.59,0.87,,0.6,0.62,0.7,0.71,5.45
1529,03/16/2017,473.35,153.43,193.36,,181.15,423.82,173.46,143.84,470.38,152.66,191.46,,180.73,422.39,171.23,143.25,475.13,153.62,193.37,,181.72,425.52,173.69,144.33,468.59,152.6,191.03,,179.9,421.95,171.07,142.89,1.17%,0.64%,1.41%,,1.31%,0.68%,1.82%,0.77%,0.26232,0.0451,0.63218,,0.59979,0.70044,0.57372,0.9564,"1,557.05","1,548.89","1,559.61","1,547.42",1.05%,10880.0,1.74,1.56,2.04,1.56,10.83%,17.17,1.4,0.67,1.22,,1.01,0.85,1.53,1.01,30.77
1530,03/15/2017,467.88,152.46,190.68,,178.81,420.96,170.36,142.74,467.29,153.17,190.93,,179.5,420.89,170.13,142.89,469.64,153.27,192.35,,179.76,422.06,170.75,143.24,464.77,152.2,190.24,,178.65,419.83,169.44,141.82,-0.18%,-0.21%,-0.31%,,-0.40%,0.12%,0.14%,-0.15%,0.31886,0.06858,0.71829,,0.39278,0.53196,0.31726,0.89035,"1,540.80","1,542.57","1,545.28","1,537.47",-0.15%,10910.0,1.57,1.57,1.59,1.57,-1.26%,0.173,1.05,0.7,1.11,,0.62,0.53,0.77,1.0,1.27
1531,03/14/2017,468.73,152.78,191.28,,179.53,420.45,170.12,142.96,464.41,153.14,189.27,,178.29,420.37,168.81,142.41,469.45,153.18,191.67,,179.91,422.68,170.71,143.03,463.12,152.3,188.96,,177.94,419.78,168.53,141.95,0.82%,-0.06%,0.83%,,0.66%,-0.10%,0.68%,0.06%,0.49219,0.09453,0.85986,,0.42672,0.51884,0.42283,0.90943,"1,543.15","1,533.50","1,546.01","1,531.73",0.50%,11390.0,1.59,1.6,1.6,1.57,0.63%,0.3409,1.37,0.58,1.43,,1.11,0.69,1.29,0.76,1.91
1532,03/13/2017,464.94,152.87,189.7,,178.35,420.85,168.97,142.87,467.72,154.1,190.4,,177.63,421.14,169.96,142.56,467.72,154.14,190.47,,178.56,421.85,170.1,143.04,462.51,152.21,188.85,,176.99,419.11,168.48,141.98,-0.78%,-0.81%,-0.81%,,0.22%,-0.22%,-0.49%,0.10%,1.03,0.05891,0.36078,,0.29181,0.53602,0.28623,1.04,"1,535.51","1,537.08","1,538.10","1,528.78",-0.29%,10260.0,1.58,1.58,1.61,1.56,1.94%,1.47,1.13,1.27,0.86,,0.89,0.65,0.96,0.75,3.21
1533,03/10/2017,468.6,154.12,191.25,,177.96,421.78,169.8,142.73,473.76,155.01,192.67,,178.23,422.98,170.81,143.93,474.83,155.25,192.79,,178.41,423.8,170.96,144.0,467.58,153.98,190.81,,177.12,420.55,169.67,142.09,-1.03%,-0.41%,-0.98%,,-0.19%,-0.44%,-0.36%,-0.94%,0.3005,0.18033,0.51046,,0.3281,0.4959,0.24917,1.01,"1,539.91","1,547.91","1,548.59","1,537.23",-0.60%,9540.0,1.55,1.52,1.57,1.51,3.33%,2.71,1.55,0.82,1.04,,0.73,0.77,0.76,1.34,3.97
1534,03/09/2017,473.49,154.76,193.15,,178.3,423.66,170.41,144.09,472.39,154.67,192.78,,178.81,422.52,170.71,143.92,473.77,155.01,193.24,,178.95,424.39,171.55,144.32,469.4,153.94,192.02,,177.98,422.06,169.87,143.25,0.18%,0.07%,0.30%,,-0.85%,-0.07%,-0.23%,0.10%,0.21327,0.06922,0.43094,,0.18511,0.49107,0.25898,0.79664,"1,549.24","1,548.23","1,551.20","1,544.62",-0.16%,9010.0,1.5,1.5,1.52,1.49,2.04%,0.7681,0.93,0.7,0.64,,0.55,0.55,0.99,0.75,2.01
1535,03/08/2017,472.66,154.65,192.58,,179.83,423.95,170.81,143.95,473.56,154.77,193.48,,178.85,422.22,170.68,143.27,474.65,154.98,193.51,,179.96,423.95,171.26,144.15,466.96,153.32,190.13,,177.83,418.1,169.28,142.47,-0.06%,0.32%,-0.57%,,0.58%,0.33%,-0.15%,0.43%,0.32275,0.18708,0.99393,,0.37611,0.78034,0.44218,1.56,"1,551.73","1,549.29","1,551.73","1,534.85",0.12%,13940.0,1.47,1.45,1.49,1.45,2.08%,0.1537,1.65,1.08,1.78,,1.2,1.4,1.17,1.18,2.76
1536,03/07/2017,472.95,154.16,193.68,,178.8,422.57,171.07,143.34,476.53,154.29,193.64,,179.05,423.93,171.13,143.14,477.98,154.8,194.43,,180.02,424.79,172.28,143.95,472.56,154.16,193.41,,178.8,422.21,170.55,142.67,-0.83%,-0.16%,-0.09%,,-0.15%,-0.55%,-0.11%,0.10%,0.39356,0.10568,0.29707,,0.22231,0.53787,0.2263,1.16,"1,549.87","1,552.44","1,556.95","1,549.09",-0.24%,8120.0,1.44,1.45,1.46,1.44,-0.69%,0.1773,1.15,0.42,0.53,,0.68,0.61,1.01,0.9,1.39
1537,03/06/2017,476.93,154.4,193.85,,179.06,424.92,171.26,143.2,480.95,154.38,195.71,,181.75,424.81,172.38,143.82,481.66,154.61,195.85,,181.76,426.69,172.72,143.9,476.31,153.85,193.66,,178.91,423.68,170.88,142.49,-0.67%,0.07%,-1.25%,,-1.55%,-0.14%,-0.81%,-0.50%,0.26136,0.12833,0.29106,,0.36527,0.58288,0.24989,1.36,"1,553.61","1,564.41","1,564.89","1,550.98",-0.80%,8300.0,1.45,1.47,1.47,1.44,-1.36%,0.1934,1.12,0.49,1.13,,1.59,0.71,1.08,0.99,2.08
1538,03/03/2017,480.15,154.29,196.31,,181.87,425.53,172.65,143.92,480.3,154.8,197.35,,181.97,426.37,171.62,143.63,482.51,154.8,197.52,,182.36,427.05,173.47,144.11,478.75,153.86,195.84,,181.51,424.68,171.49,143.3,0.12%,-0.25%,-0.65%,,-0.55%,-0.36%,0.68%,0.08%,0.20235,0.06406,0.25838,,0.23575,0.55493,0.37514,1.23,"1,566.20","1,567.06","1,569.74","1,564.16",-0.24%,7790.0,1.47,1.48,1.5,1.46,-0.68%,0.2082,0.79,0.61,0.86,,0.47,0.56,1.15,0.57,2.74
1539,03/02/2017,479.58,154.68,197.6,,182.87,427.05,171.48,143.8,480.86,153.66,197.05,,182.78,427.36,173.46,143.89,482.56,154.68,197.75,,183.63,428.34,173.75,144.33,478.61,153.61,196.63,,182.23,425.98,171.48,143.31,0.22%,0.91%,0.56%,,0.15%,0.27%,-0.76%,0.21%,0.31625,0.16065,0.32958,,0.42709,0.59771,0.35108,0.70771,"1,569.94","1,571.28","1,573.31","1,568.42",0.18%,11190.0,1.48,1.48,1.49,1.44,0.00%,0.525,0.83,0.7,0.57,,0.77,0.55,1.32,0.71,3.47
1540,03/01/2017,478.52,153.29,196.5,,182.6,425.92,172.8,143.5,479.53,153.75,195.31,,181.97,426.36,171.55,142.82,482.37,154.04,196.5,,182.64,427.48,173.11,143.51,478.52,153.14,194.95,,181.21,424.22,171.16,142.42,-0.07%,-0.53%,0.86%,,0.42%,0.00%,0.88%,0.62%,0.24665,0.12979,0.30115,,0.31291,0.62378,0.48862,1.03,"1,567.19","1,562.03","1,567.36","1,559.85",0.49%,8620.0,1.48,1.54,1.57,1.48,-5.13%,0.7198,0.8,0.59,0.8,,0.79,0.77,1.14,0.77,6.08
1541,02/28/2017,478.85,154.1,194.82,,181.84,425.94,171.29,142.62,477.73,154.35,193.5,,182.39,427.94,170.87,142.25,482.22,155.05,195.12,,182.67,428.9,171.59,143.08,477.52,153.71,193.34,,181.84,425.7,170.35,142.17,0.66%,0.10%,0.93%,,-0.14%,-0.40%,0.26%,0.06%,0.22211,0.05806,0.29677,,0.44007,0.68424,0.2807,1.03,"1,559.56","1,559.48","1,563.96","1,557.93",0.10%,8810.0,1.56,1.56,1.62,1.56,0.00%,0.1847,0.98,0.87,0.92,,0.46,0.75,0.73,0.64,3.85
1542,02/27/2017,475.69,153.94,193.03,,182.09,427.65,170.85,142.53,474.07,155.03,193.66,,181.75,428.57,170.83,142.73,477.43,155.41,193.99,,182.42,429.57,171.8,143.2,471.36,153.92,192.63,,181.23,427.19,170.61,142.01,0.50%,-1.03%,-0.65%,,-0.28%,-0.31%,-0.51%,-0.36%,0.21658,0.04316,0.25478,,0.34117,0.89594,0.19646,1.09,"1,558.03","1,560.58","1,562.86","1,555.52",-0.42%,10330.0,1.56,1.56,1.6,1.56,-0.64%,0.1209,1.29,0.97,0.71,,0.66,0.56,0.7,0.84,2.56
1543,02/24/2017,473.34,155.54,194.29,,182.61,428.99,171.73,143.04,475.78,155.53,193.59,,182.43,430.96,171.67,143.74,477.85,155.72,194.49,,183.21,432.42,172.24,143.79,471.47,155.04,193.26,,181.95,427.71,171.09,142.7,-1.07%,0.04%,0.32%,,0.03%,-0.33%,-0.20%,-0.51%,0.24905,0.03581,0.37375,,0.36371,0.51802,0.23038,1.14,"1,564.59","1,566.64","1,568.43","1,561.46",-0.17%,10860.0,1.57,1.54,1.6,1.54,-1.26%,0.3596,1.35,0.44,0.64,,0.69,1.1,0.67,0.76,3.9
